1.00000000  0.00000000
0.98070134  0.00194122
0.96154771  0.00409158
0.94254215  0.00641255
0.92368760  0.00887043
0.90498688  0.01143591
0.88644272  0.01408350
0.86805772  0.01679115
0.84983439  0.01953979
0.83177513  0.02231290
0.81388225  0.02509621
0.79615798  0.02787729
0.77860443  0.03064533
0.76122361  0.03339080
0.74401749  0.03610529
0.72698790  0.03878120
0.71013660  0.04141167
0.69346530  0.04399038
0.67697559  0.04651142
0.66066900  0.04896922
0.64454701  0.05135846
0.62861095  0.05367400
0.61286217  0.05591091
0.59730191  0.05806437
0.58193133  0.06012972
0.56675154  0.06210243
0.55176360  0.06397817
0.53696851  0.06575277
0.52236718  0.06742232
0.50796050  0.06898314
0.49374929  0.07043189
0.47973433  0.07176554
0.46591632  0.07298143
0.45229594  0.07407735
0.43887382  0.07505151
0.42565055  0.07590260
0.41262666  0.07662984
0.39980264  0.07723293
0.38717897  0.07771212
0.37475605  0.07806819
0.36253428  0.07830247
0.35051400  0.07841681
0.33869555  0.07841357
0.32707919  0.07829559
0.31566519  0.07806621
0.30445378  0.07772917
0.29344516  0.07728861
0.28263951  0.07674904
0.27203696  0.07611525
0.26163766  0.07539231
0.25144172  0.07458547
0.24144921  0.07370015
0.23166021  0.07274187
0.22207477  0.07171617
0.21269291  0.07062860
0.20351465  0.06948465
0.19454000  0.06828968
0.18576893  0.06704892
0.17720144  0.06576737
0.16883746  0.06444981
0.16067697  0.06310073
0.15271989  0.06172433
0.14496617  0.06032447
0.13741573  0.05890467
0.13006847  0.05746806
0.12292432  0.05601743
0.11598317  0.05455518
0.10924494  0.05308333
0.10270950  0.05160352
0.09637675  0.05011708
0.09024658  0.04862497
0.08431886  0.04712780
0.07859350  0.04562595
0.07307036  0.04411949
0.06774933  0.04260827
0.06263029  0.04109192
0.05771312  0.03956992
0.05299770  0.03804161
0.04848392  0.03650620
0.04417166  0.03496287
0.04006080  0.03341078
0.03615126  0.03184904
0.03244289  0.03027685
0.02893561  0.02869344
0.02562933  0.02709814
0.02252393  0.02549041
0.01961933  0.02386984
0.01691545  0.02223614
0.01441220  0.02058924
0.01210949  0.01892921
0.01000728  0.01725632
0.00810548  0.01557101
0.00640403  0.01387390
0.00490288  0.01216581
0.00360200  0.01044770
0.00250131  0.00872069
0.00160080  0.00698605
0.00090044  0.00524514
0.00040019  0.00349946
0.00010005  0.00175055
0.00000000  0.00000000
0.00010005  -0.00142451
0.00040019  -0.00284734
0.00090044  -0.00426687
0.00160080  -0.00568149
0.00250131  -0.00708968
0.00360200  -0.00849001
0.00490288  -0.00988117
0.00640403  -0.01126194
0.00810548  -0.01263131
0.01000728  -0.01398835
0.01210949  -0.01533236
0.01441220  -0.01666277
0.01691545  -0.01797922
0.01961933  -0.01928149
0.02252393  -0.02056954
0.02562933  -0.02184351
0.02893561  -0.02310365
0.03244289  -0.02435037
0.03615126  -0.02558420
0.04006080  -0.02680574
0.04417166  -0.02801567
0.04848392  -0.02921473
0.05299770  -0.03040364
0.05771312  -0.03158315
0.06263029  -0.03275391
0.06774933  -0.03391653
0.07307036  -0.03507149
0.07859350  -0.03621917
0.08431886  -0.03735971
0.09024658  -0.03849311
0.09637675  -0.03961912
0.10270950  -0.04073724
0.10924494  -0.04184669
0.11598317  -0.04294642
0.12292432  -0.04403504
0.13006847  -0.04511090
0.13741573  -0.04617196
0.14496617  -0.04721593
0.15271989  -0.04824015
0.16067697  -0.04924167
0.16883746  -0.05021724
0.17720144  -0.05116333
0.18576893  -0.05207616
0.19454000  -0.05295172
0.20351465  -0.05378578
0.21269291  -0.05457400
0.22207477  -0.05531185
0.23166021  -0.05599476
0.24144921  -0.05661812
0.25144172  -0.05717731
0.26163766  -0.05766777
0.27203696  -0.05808503
0.28263951  -0.05842479
0.29344516  -0.05868291
0.30445378  -0.05885553
0.31566519  -0.05893904
0.32707919  -0.05893015
0.33869555  -0.05882593
0.35051400  -0.05862386
0.36253428  -0.05832181
0.37475605  -0.05791810
0.38717897  -0.05741152
0.39980264  -0.05680130
0.41262666  -0.05608720
0.42565055  -0.05526943
0.43887382  -0.05434868
0.45229594  -0.05332615
0.46591632  -0.05220349
0.47973433  -0.05098277
0.49374929  -0.04966655
0.50796050  -0.04825779
0.52236718  -0.04675985
0.53696851  -0.04517648
0.55176360  -0.04351182
0.56675154  -0.04177033
0.58193133  -0.03995689
0.59730191  -0.03807669
0.61286217  -0.03613532
0.62861095  -0.03413877
0.64454701  -0.03209346
0.66066900  -0.03000631
0.67697559  -0.02788480
0.69346530  -0.02573706
0.71013660  -0.02357197
0.72698790  -0.02139934
0.74401749  -0.01923002
0.76122361  -0.01707612
0.77860443  -0.01495123
0.79615798  -0.01287064
0.81388225  -0.01085164
0.83177513  -0.00891383
0.84983439  -0.00707947
0.86805772  -0.00537382
0.88644272  -0.00382560
0.90498688  -0.00246739
0.92368760  -0.00133613
0.94254215  -0.00047357
0.96154771  0.00007310
0.98070134  0.00025082
1.00000000  0.00000000
